0,0,0,-0.175373134328358,-0.0708955223880597,-0.309701492537313,-0.216417910447761,-0.406716417910448,-0.350746268656716,-0.503731343283582,-0.447761194029851,-0.220149253731343,-0.5,-0.276119402985075,-0.682835820895522,-0.309701492537313,-0.791044776119403,-0.328358208955224,-0.895522388059701,-0.104477611940299,-0.537313432835821,-0.134328358208955,-0.753731343283582,-0.16044776119403,-0.888059701492537,-0.182835820895522,-1,0.0149253731343284,-0.522388059701493,0.00746268656716418,-0.723880597014925,-0.00373134328358209,-0.847014925373134,-0.0186567164179104,-0.947761194029851,0.130597014925373,-0.466417910447761,0.175373134328358,-0.608208955223881,0.190298507462687,-0.705223880597015,0.197761194029851,-0.791044776119403
0,0,0,-0.183520599250936,-0.0749063670411985,-0.314606741573034,-0.220973782771536,-0.408239700374532,-0.367041198501873,-0.50936329588015,-0.453183520599251,-0.213483146067416,-0.49438202247191,-0.262172284644195,-0.681647940074906,-0.288389513108614,-0.794007490636704,-0.299625468164794,-0.898876404494382,-0.0936329588014981,-0.531835205992509,-0.123595505617978,-0.752808988764045,-0.146067415730337,-0.887640449438202,-0.161048689138577,-1,0.0224719101123595,-0.51685393258427,0.0224719101123595,-0.719101123595506,0.0112359550561798,-0.842696629213483,0,-0.943820224719101,0.138576779026217,-0.460674157303371,0.183520599250936,-0.602996254681648,0.194756554307116,-0.696629213483146,0.198501872659176,-0.782771535580524
0,0,0,-0.179775280898876,-0.0711610486891386,-0.307116104868914,-0.224719101123595,-0.397003745318352,-0.363295880149813,-0.49438202247191,-0.453183520599251,-0.202247191011236,-0.50187265917603,-0.250936329588015,-0.685393258426966,-0.273408239700375,-0.797752808988764,-0.288389513108614,-0.898876404494382,-0.0823970037453183,-0.535580524344569,-0.104868913857678,-0.752808988764045,-0.127340823970037,-0.883895131086142,-0.146067415730337,-1,0.0337078651685393,-0.51310861423221,0.0374531835205993,-0.715355805243446,0.0299625468164794,-0.835205992509363,0.0149812734082397,-0.940074906367041,0.146067415730337,-0.453183520599251,0.191011235955056,-0.591760299625468,0.202247191011236,-0.681647940074906,0.205992509363296,-0.771535580524345
0,0,0,-0.179775280898876,-0.0749063670411985,-0.303370786516854,-0.228464419475655,-0.389513108614232,-0.370786516853933,-0.48689138576779,-0.464419475655431,-0.202247191011236,-0.50561797752809,-0.247191011235955,-0.692883895131086,-0.265917602996255,-0.801498127340824,-0.273408239700375,-0.902621722846442,-0.0823970037453183,-0.535580524344569,-0.108614232209738,-0.752808988764045,-0.127340823970037,-0.887640449438202,-0.142322097378277,-1,0.0374531835205993,-0.51685393258427,0.0374531835205993,-0.715355805243446,0.0299625468164794,-0.838951310861423,0.0187265917602996,-0.943820224719101,0.149812734082397,-0.456928838951311,0.191011235955056,-0.595505617977528,0.202247191011236,-0.689138576779026,0.205992509363296,-0.775280898876405
0,0,0,-0.181132075471698,-0.0754716981132075,-0.305660377358491,-0.226415094339623,-0.39622641509434,-0.366037735849057,-0.490566037735849,-0.456603773584906,-0.2,-0.50188679245283,-0.252830188679245,-0.686792452830189,-0.279245283018868,-0.8,-0.290566037735849,-0.90188679245283,-0.0830188679245283,-0.535849056603774,-0.113207547169811,-0.754716981132076,-0.135849056603774,-0.886792452830189,-0.150943396226415,-1,0.030188679245283,-0.516981132075472,0.030188679245283,-0.720754716981132,0.0226415094339623,-0.845283018867925,0.0113207547169811,-0.954716981132076,0.143396226415094,-0.456603773584906,0.181132075471698,-0.59622641509434,0.192452830188679,-0.690566037735849,0.19622641509434,-0.777358490566038
0,0,0,-0.179775280898876,-0.0711610486891386,-0.310861423220974,-0.224719101123595,-0.400749063670412,-0.363295880149813,-0.49438202247191,-0.460674157303371,-0.209737827715356,-0.49438202247191,-0.265917602996255,-0.677902621722846,-0.299625468164794,-0.790262172284644,-0.310861423220974,-0.891385767790262,-0.0936329588014981,-0.531835205992509,-0.134831460674157,-0.749063670411985,-0.161048689138577,-0.887640449438202,-0.176029962546816,-1,0.0187265917602996,-0.51310861423221,0.0112359550561798,-0.715355805243446,0,-0.842696629213483,-0.0149812734082397,-0.947565543071161,0.138576779026217,-0.460674157303371,0.176029962546816,-0.599250936329588,0.187265917602996,-0.692883895131086,0.187265917602996,-0.779026217228464
0,0,0,-0.191570881226054,-0.0689655172413793,-0.337164750957854,-0.210727969348659,-0.436781609195402,-0.340996168582375,-0.528735632183908,-0.440613026819923,-0.260536398467433,-0.494252873563218,-0.329501915708812,-0.666666666666667,-0.367816091954023,-0.777777777777778,-0.390804597701149,-0.881226053639847,-0.14176245210728,-0.53639846743295,-0.191570881226054,-0.754789272030651,-0.226053639846743,-0.888888888888889,-0.24904214559387,-1,-0.0191570881226054,-0.528735632183908,-0.0421455938697318,-0.727969348659004,-0.0689655172413793,-0.850574712643678,-0.0957854406130268,-0.954022988505747,0.103448275862069,-0.482758620689655,0.126436781609195,-0.628352490421456,0.122605363984674,-0.724137931034483,0.114942528735632,-0.808429118773946
0,0,0,-0.218253968253968,-0.0952380952380952,-0.349206349206349,-0.265873015873016,-0.392857142857143,-0.436507936507936,-0.452380952380952,-0.575396825396825,-0.293650793650794,-0.484126984126984,-0.345238095238095,-0.674603174603175,-0.361111111111111,-0.793650793650794,-0.373015873015873,-0.904761904761905,-0.174603174603175,-0.523809523809524,-0.23015873015873,-0.738095238095238,-0.257936507936508,-0.865079365079365,-0.28968253968254,-1,-0.0714285714285714,-0.51984126984127,-0.107142857142857,-0.722222222222222,-0.138888888888889,-0.845238095238095,-0.158730158730159,-0.956349206349206,0.0515873015873016,-0.484126984126984,0.0238095238095238,-0.634920634920635,0.00396825396825397,-0.73015873015873,-0.0158730158730159,-0.825396825396825
0,0,0,-0.223107569721116,-0.111553784860558,-0.338645418326693,-0.290836653386454,-0.374501992031872,-0.470119521912351,-0.402390438247012,-0.609561752988048,-0.286852589641434,-0.48605577689243,-0.326693227091633,-0.677290836653386,-0.338645418326693,-0.792828685258964,-0.350597609561753,-0.908366533864542,-0.171314741035857,-0.525896414342629,-0.219123505976096,-0.737051792828685,-0.239043824701195,-0.864541832669323,-0.266932270916335,-1,-0.0717131474103586,-0.52191235059761,-0.103585657370518,-0.725099601593626,-0.131474103585657,-0.848605577689243,-0.151394422310757,-0.956175298804781,0.047808764940239,-0.49003984063745,0.0159362549800797,-0.649402390438247,-0.00796812749003984,-0.749003984063745,-0.0318725099601594,-0.840637450199203
0,0,0,-0.221343873517787,-0.102766798418972,-0.343873517786561,-0.284584980237154,-0.379446640316205,-0.462450592885376,-0.407114624505929,-0.600790513833992,-0.284584980237154,-0.478260869565217,-0.33201581027668,-0.671936758893281,-0.347826086956522,-0.790513833992095,-0.363636363636364,-0.901185770750988,-0.173913043478261,-0.521739130434783,-0.225296442687747,-0.735177865612648,-0.24901185770751,-0.869565217391304,-0.280632411067194,-1,-0.075098814229249,-0.521739130434783,-0.114624505928854,-0.727272727272727,-0.138339920948617,-0.849802371541502,-0.162055335968379,-0.960474308300395,0.0395256916996047,-0.494071146245059,0.00395256916996047,-0.652173913043478,-0.0197628458498024,-0.74703557312253,-0.0434782608695652,-0.837944664031621
